ID,ClassID,SubclassID,Material,InventoryType,SheatheType,Sound_override_subclassID,IconFileDataID,ItemGroupSoundsID
95187,4,2,8,6,0,-1,774564,7
95188,4,3,5,6,0,-1,801133,10
95189,4,3,5,6,0,-1,660748,10
95190,4,4,6,6,0,-1,661376,11
95191,4,4,6,6,0,-1,793150,11
95192,4,4,6,6,0,-1,793151,11
95193,4,1,7,10,0,-1,773258,7
95194,4,1,7,10,0,-1,795962,7
95195,4,2,8,10,0,-1,660458,7
95196,4,2,8,10,0,-1,774568,7
95197,4,3,5,10,0,-1,773175,10
95198,4,4,6,10,0,-1,793159,11
95199,4,4,6,10,0,-1,793158,11
95200,4,3,5,10,0,-1,801137,10
95201,4,4,1,10,0,-1,661380,11
95202,4,0,5,2,0,-1,804089,14
95203,4,0,5,2,0,-1,804090,14
95204,4,0,5,2,0,-1,804090,14
95205,4,0,5,2,0,-1,804091,14
95206,4,0,5,2,0,-1,804091,14
95207,4,1,8,6,0,-1,795958,7
95208,4,1,7,6,0,-1,773255,7
95209,4,2,8,6,0,-1,660455,7
95210,4,2,8,6,0,-1,796425,7
95211,4,3,5,6,0,-1,660748,10
95212,4,3,5,6,0,-1,801133,10
95213,4,4,6,6,0,-1,661376,11
95214,4,4,6,6,0,-1,793150,11
95215,4,4,6,6,0,-1,793151,11
95216,4,4,6,8,0,-1,661377,11
95217,4,4,6,8,0,-1,793153,11
95218,4,4,6,8,0,-1,793152,11
95219,4,2,8,8,0,-1,774565,7
95220,4,3,5,8,0,-1,801134,10
95221,4,2,8,8,0,-1,660456,7
95222,4,3,5,8,0,-1,801134,10
95223,4,1,7,8,0,-1,666646,7
95224,4,1,7,8,0,-1,773256,7
95225,4,4,6,20,0,-1,793156,11
95226,4,4,6,10,0,-1,793158,11
95227,4,4,6,1,0,-1,793160,11
95228,4,4,6,7,0,-1,793162,11
95229,4,4,6,3,0,-1,793164,11
95230,4,4,6,20,0,-1,793156,11
95231,4,4,6,10,0,-1,793158,11
95232,4,4,6,1,0,-1,793160,11
95233,4,4,6,7,0,-1,793162,11
95234,4,4,6,3,0,-1,793164,11
95235,4,2,8,20,0,-1,660460,7
95236,4,2,8,10,0,-1,660458,7
95237,4,2,8,1,0,-1,660454,7
95238,4,2,8,7,0,-1,660459,7
95239,4,2,8,3,0,-1,660461,7
95240,4,2,8,10,0,-1,660458,7
95241,4,2,8,1,0,-1,660454,7
95242,4,2,8,7,0,-1,660459,7
95243,4,2,8,20,0,-1,660460,7
95244,4,2,8,3,0,-1,660461,7
95245,4,2,8,10,0,-1,660458,7
95246,4,2,8,1,0,-1,660454,7
95247,4,2,8,7,0,-1,660459,7
95248,4,2,8,20,0,-1,660460,7
95249,4,2,8,3,0,-1,660461,7
95250,4,2,8,20,0,-1,660460,7
95251,4,2,8,10,0,-1,660458,7
95252,4,2,8,1,0,-1,660454,7
95253,4,2,8,7,0,-1,660459,7
95254,4,2,8,3,0,-1,660461,7
95255,4,3,5,5,0,-1,660751,10
95256,4,3,5,10,0,-1,773175,10
95257,4,3,5,1,0,-1,660752,10
95258,4,3,5,7,0,-1,660753,10
95259,4,3,5,3,0,-1,660754,10
95260,4,1,7,10,0,-1,795962,7
95261,4,1,7,1,0,-1,795963,7
95262,4,1,7,7,0,-1,795965,7
95263,4,1,7,20,0,-1,795961,7
95264,4,1,7,3,0,-1,795966,7
95265,4,2,8,5,0,-1,796428,7
95266,4,2,8,10,0,-1,796429,7
95267,4,2,8,1,0,-1,796430,7
95268,4,2,8,7,0,-1,796431,7
95269,4,2,8,3,0,-1,796433,7
95270,4,2,8,10,0,-1,796429,7
95271,4,2,8,1,0,-1,796430,7
95272,4,2,8,7,0,-1,796431,7
95273,4,2,8,5,0,-1,796428,7
95274,4,2,8,3,0,-1,796433,7
95275,4,2,8,5,0,-1,796428,7
95276,4,2,8,10,0,-1,796429,7
95277,4,2,8,1,0,-1,796430,7
95278,4,2,8,7,0,-1,796431,7
95279,4,2,8,3,0,-1,796433,7
95280,4,4,6,5,0,-1,661379,11
95281,4,4,6,10,0,-1,661380,11
95282,4,4,6,1,0,-1,661381,11
95283,4,4,6,7,0,-1,661382,11
95284,4,4,6,3,0,-1,661383,11
95285,4,4,6,5,0,-1,661379,11
95286,4,4,1,10,0,-1,661380,11
95287,4,4,6,1,0,-1,661381,11
95288,4,4,6,7,0,-1,661382,11
95289,4,4,6,3,0,-1,661383,11
95290,4,4,6,5,0,-1,661379,11
95291,4,4,6,10,0,-1,661380,11
95292,4,4,6,1,0,-1,661381,11
95293,4,4,6,7,0,-1,661382,11
95294,4,4,6,3,0,-1,661383,11
95295,4,1,7,10,0,-1,773258,7
95296,4,1,7,1,0,-1,773259,7
95297,4,1,7,7,0,-1,773260,7
95298,4,1,7,20,0,-1,773261,7
95299,4,1,7,3,0,-1,773262,7
95300,4,1,7,10,0,-1,773258,7
95301,4,1,7,1,0,-1,773259,7
95302,4,1,7,7,0,-1,773260,7
95303,4,1,7,20,0,-1,773261,7
95304,4,1,7,3,0,-1,773262,7
95305,4,2,8,5,0,-1,774567,7
95306,4,2,8,10,0,-1,774568,7
95307,4,2,8,1,0,-1,774569,7
95308,4,2,8,7,0,-1,774570,7
95309,4,2,8,3,0,-1,774571,7
95310,4,3,5,20,0,-1,801136,10
95311,4,3,5,10,0,-1,801137,10
95312,4,3,5,1,0,-1,801138,10
95313,4,3,5,7,0,-1,801140,10
95314,4,3,5,3,0,-1,801141,10
95315,4,3,5,5,0,-1,801136,10
95316,4,3,5,10,0,-1,801137,10
95317,4,3,5,1,0,-1,801138,10
95318,4,3,5,7,0,-1,801140,10
95319,4,3,5,3,0,-1,801141,10
95320,4,3,5,20,0,-1,801136,10
95321,4,3,5,10,0,-1,801137,10
95322,4,3,5,1,0,-1,801138,10
95323,4,3,5,7,0,-1,801140,10
95324,4,3,5,3,0,-1,801141,10
95325,4,1,7,10,0,-1,666649,7
95326,4,1,7,1,0,-1,666650,7
95327,4,1,7,7,0,-1,666651,7
95328,4,1,7,20,0,-1,666652,7
95329,4,1,7,3,0,-1,666653,7
95330,4,4,6,1,0,-1,793161,11
95331,4,4,6,5,0,-1,793157,11
95332,4,4,6,10,0,-1,793159,11
95333,4,4,6,7,0,-1,793163,11
95334,4,4,6,3,0,-1,793165,11
95335,4,4,6,5,0,-1,793157,11
95336,4,4,6,10,0,-1,793159,11
95337,4,4,6,1,0,-1,793161,11
95338,4,4,6,7,0,-1,793163,11
95339,4,4,6,3,0,-1,793165,11
95340,12,0,0,0,0,-1,442732,19
95341,15,5,7,0,0,-1,804461,7
95342,15,0,0,0,0,-1,134138,24
95343,15,0,4,0,0,-1,133650,18
95344,3,9,3,0,0,-1,656551,24
95345,3,9,3,0,0,-1,656551,24
95346,3,9,3,0,0,-1,656551,24
95347,3,9,3,0,0,-1,656551,24
95348,3,10,3,0,0,-1,656551,24
95349,8,11,8,0,0,-1,463531,20
95350,15,4,0,0,0,-1,531009,20
95351,15,0,7,0,0,-1,132594,8
95352,12,0,4,0,0,-1,512905,24
95353,15,0,7,0,0,-1,134062,8
95354,15,0,7,0,0,-1,629059,9
95355,15,0,7,0,0,-1,794853,7
95356,15,0,7,0,0,-1,237444,9
95357,15,0,7,0,0,-1,134226,7
95358,15,0,7,0,0,-1,571695,8
95359,15,0,7,0,0,-1,132595,8
95360,12,0,4,0,0,-1,458245,24
95361,15,0,7,0,0,-1,134436,9
95362,15,0,7,0,0,-1,132596,8
95363,15,0,7,0,0,-1,511713,9
95364,15,0,7,0,0,-1,135405,9
95365,15,0,7,0,0,-1,133243,8
95366,15,0,7,0,0,-1,629056,9
95367,15,0,7,0,0,-1,132800,8
95368,15,0,7,0,0,-1,133748,8
95369,15,0,7,0,0,-1,656322,8
95370,15,0,7,0,0,-1,644388,9
95371,12,0,0,0,0,-1,134939,7
95372,12,0,0,0,0,-1,648537,14
95373,7,11,1,0,0,-1,133257,24
95374,12,0,4,0,0,-1,135828,14
95375,15,4,3,0,0,-1,839400,7
95376,15,4,3,0,0,-1,839403,12
95377,15,4,3,0,0,-1,839407,12
95378,15,4,3,0,0,-1,839402,21
95379,15,4,3,0,0,-1,839404,15
95380,15,4,3,0,0,-1,839405,24
95381,15,4,3,0,0,-1,839406,12
95382,15,4,3,0,0,-1,839401,12
95383,12,0,3,0,0,-1,839400,7
95384,12,0,3,0,0,-1,839403,12
95385,12,0,3,0,0,-1,839407,12
95386,12,0,3,0,0,-1,839402,21
95387,12,0,3,0,0,-1,839404,15
95388,12,0,3,0,0,-1,839405,24
95389,12,0,3,0,0,-1,839406,12
95390,12,0,3,0,0,-1,839401,12
95391,2,7,1,13,3,-1,804513,8
95392,2,3,2,26,5,-1,797871,13
95393,15,0,4,0,0,-1,134186,17
95394,15,0,4,0,0,-1,463855,17
95395,15,0,4,0,0,-1,236549,17
95396,15,0,4,0,0,-1,237468,17
95397,15,0,4,0,0,-1,134320,17
95398,15,0,4,0,0,-1,642723,17
95399,15,0,4,0,0,-1,133442,17
95400,15,0,4,0,0,-1,237403,17
95401,15,0,4,0,0,-1,516667,17
95402,15,0,4,0,0,-1,132813,17
95403,15,0,4,0,0,-1,133697,17
95404,15,0,4,0,0,-1,237236,17
95405,15,0,4,0,0,-1,645891,17
95406,15,0,4,0,0,-1,514929,17
95407,15,0,4,0,0,-1,237371,17
95408,0,8,4,0,0,-1,133737,19
95409,0,8,4,0,0,-1,133738,19
95410,0,8,4,0,0,-1,133733,19
95411,0,8,4,0,0,-1,133741,19
95412,0,8,4,0,0,-1,133738,19
95413,4,6,1,14,4,-1,801008,13
95414,4,6,1,14,4,-1,801008,13
95415,4,6,1,14,4,-1,801008,13
95416,15,5,4,0,0,-1,894222,16
95417,2,15,1,13,3,-1,838514,8
95418,2,15,1,13,3,-1,838514,8
95419,2,15,1,13,3,-1,838514,8
95420,2,15,1,13,3,-1,838514,8
95422,15,2,4,0,0,-1,797326,16
95423,15,2,4,0,0,-1,797327,16
95424,15,2,4,0,0,-1,797328,16
95425,4,1,7,16,0,-1,133768,7
95426,2,10,2,17,2,8,135213,9
95427,4,1,7,16,0,-1,133768,7
95428,4,1,7,16,0,-1,133768,7
95429,4,1,7,16,0,-1,133768,7
95430,4,1,7,16,0,-1,133768,7
95432,12,0,4,0,0,-1,838553,9
95433,12,0,4,0,0,-1,838552,9
95434,0,8,0,0,0,-1,133668,9
95436,0,8,0,0,0,-1,133622,9
95437,0,8,0,0,0,-1,133642,9
95438,0,8,0,0,0,-1,133625,9
95439,0,8,0,0,0,-1,133623,9
95440,0,8,0,0,0,-1,133643,9
95441,0,8,0,0,0,-1,133626,22
95442,0,8,0,0,0,-1,133637,9
95443,0,8,0,0,0,-1,133624,9
95444,0,8,0,0,0,-1,133641,9
95445,0,8,0,0,0,-1,133665,22
95446,0,8,0,0,0,-1,133665,22
95447,0,8,0,0,0,-1,133646,22
95448,0,8,0,0,0,-1,133646,22
95449,0,8,0,0,0,-1,133651,22
95450,0,8,0,0,0,-1,133651,22
95451,0,8,0,0,0,-1,133647,22
95452,0,8,0,0,0,-1,133647,22
95453,2,6,1,17,2,-1,135582,9
95454,0,8,0,0,0,-1,348523,22
95455,2,4,1,13,0,-1,657920,8
95456,0,8,0,0,0,-1,348523,22
95457,0,8,0,0,0,-1,133655,22
95458,0,8,0,0,0,-1,133655,22
95459,2,4,1,13,0,-1,657920,8
95460,2,4,2,13,3,-1,133476,8
95461,2,7,1,13,1,-1,659119,9
95462,2,7,1,13,1,-1,659119,9
95463,2,10,2,17,2,-1,135225,13
95464,2,7,1,13,1,-1,659119,9
95465,2,7,1,13,1,-1,659119,9
95467,9,1,7,0,0,-1,134941,20
95468,9,1,7,0,0,-1,134941,20
95469,15,0,4,0,0,-1,651736,24
95470,9,10,4,0,0,-1,134941,20
95471,9,10,4,0,0,-1,134941,20
95472,4,6,6,14,4,-1,801008,9
95473,4,0,1,23,3,-1,797889,10
95474,4,5,3,1,0,-1,840662,24
95475,4,5,6,1,0,-1,841140,9
95477,4,5,7,1,0,-1,537766,0
95481,0,8,4,0,0,-1,237032,17
95482,0,8,4,0,0,-1,237031,17
95483,15,0,7,0,0,-1,136248,9
95484,15,0,7,0,0,-1,133004,8
95485,15,0,7,0,0,-1,794852,9
95486,15,0,7,0,0,-1,454045,9
95487,0,8,4,0,0,-1,838819,14
95488,0,8,4,0,0,-1,838819,14
95489,0,8,4,0,0,-1,801132,14
95490,0,8,4,0,0,-1,801132,14
95491,15,0,0,0,0,-1,134946,20
95495,4,0,8,23,3,-1,354435,19
95496,0,8,4,0,0,-1,838811,14
95497,13,0,4,0,0,-1,237379,8
95498,2,6,1,17,2,-1,801007,9
95499,2,5,1,17,1,-1,801006,13
95500,2,4,1,13,3,-1,801005,8
95501,2,15,1,13,3,-1,800881,8
95502,2,7,1,13,3,-1,801015,8
95503,2,2,2,15,4,-1,800999,13
95504,2,4,1,13,3,-1,133492,8
95505,2,8,1,17,1,-1,801016,9
95506,2,15,1,13,3,-1,659672,8
95507,2,10,2,17,2,-1,801014,13
95509,15,4,4,0,0,-1,252188,24
95510,4,0,3,11,0,-1,803858,24
95511,4,0,3,11,0,-1,133427,24
95512,4,0,3,11,0,-1,803863,24
95513,4,0,3,11,0,-1,804961,24
95514,4,0,3,11,0,-1,804962,24
95515,4,6,6,14,4,-1,801009,13
95516,4,6,6,14,4,-1,797509,9
95517,4,1,8,6,0,-1,651729,7
95518,4,1,8,6,0,-1,651729,7
95519,4,2,8,6,0,-1,627488,7
95520,4,4,6,6,0,-1,625435,11
95521,4,2,8,6,0,-1,627488,7
95522,4,3,5,6,0,-1,590794,10
95523,4,1,8,6,0,-1,651729,7
95524,4,4,6,6,0,-1,625435,11
95525,4,3,5,6,0,-1,590794,10
95526,4,1,8,6,0,-1,651729,7
95527,4,1,8,6,0,-1,651729,7
95528,4,2,8,6,0,-1,627488,7
95529,4,4,6,6,0,-1,625435,11
95530,4,2,8,6,0,-1,627488,7
95531,4,3,5,6,0,-1,590794,10
95532,4,1,8,6,0,-1,651729,7
95533,4,4,6,6,0,-1,625435,11
95534,4,3,5,6,0,-1,590794,10
95535,4,4,6,7,0,-1,793163,11
95536,1,7,1,18,0,-1,133633,18
95545,0,8,0,0,0,-1,463450,16
95547,2,0,1,13,1,1,803800,9
95548,0,8,0,0,0,-1,463451,16
95549,2,6,2,13,1,-1,667697,9
95559,0,8,0,0,0,-1,838811,16
95564,15,5,0,0,0,-1,840402,15
95565,15,5,0,0,0,-1,840403,15
95566,15,4,4,0,0,-1,135336,18
95567,15,0,0,0,0,-1,801132,24
95568,15,0,0,0,0,-1,838819,24
95569,15,0,4,0,0,-1,132632,8
95570,15,0,4,0,0,-1,132963,8
95571,15,0,0,0,0,-1,133126,8
95572,15,0,4,0,0,-1,133834,8
95573,15,0,4,0,0,-1,135053,8
95574,15,0,4,0,0,-1,132632,8
95575,15,0,4,0,0,-1,132963,8
95576,15,0,4,0,0,-1,133834,8
95577,15,0,0,0,0,-1,133126,8
95578,15,0,4,0,0,-1,135053,8
95579,15,0,4,0,0,-1,132632,8
95580,15,0,4,0,0,-1,132963,8
95581,15,0,4,0,0,-1,133834,8
95582,15,0,0,0,0,-1,133126,8
95583,15,0,4,0,0,-1,135053,8
95584,4,0,2,23,8,-1,134559,21
95589,0,8,4,0,0,-1,801132,13
95590,0,8,4,0,0,-1,838819,13
95591,4,0,7,19,0,-1,801132,7
95592,4,0,7,19,0,-1,838819,7
95593,2,6,2,17,1,-1,628722,9
95594,2,6,2,17,1,-1,628722,9
95601,15,0,4,0,0,-1,133849,18
95602,15,0,4,0,0,-1,644388,18
95604,2,10,2,17,2,-1,667146,13
95605,2,10,2,17,2,-1,667146,13
95606,2,10,2,17,2,-1,667146,13
95607,2,10,2,17,2,-1,667146,13
95609,2,13,1,22,8,-1,838513,8
95610,2,13,1,22,8,-1,838513,8
95611,2,13,1,22,8,-1,838513,8
95612,2,13,1,22,8,-1,838513,8
95613,2,13,1,13,8,-1,838513,8
95614,2,13,1,13,8,-1,838513,8
95615,2,13,1,13,8,-1,838513,8
95616,2,13,1,13,8,-1,838513,8
95617,15,0,4,0,0,-1,133650,18
95618,15,0,4,0,0,-1,133650,18
95619,15,0,4,0,0,-1,133650,18
95621,15,2,4,0,0,-1,134239,24
95622,15,0,4,0,0,-1,236503,24
95623,15,0,4,0,0,-1,132595,13
95624,4,0,3,11,0,-1,803858,24
95625,4,0,2,12,0,-1,236303,24
95626,4,2,8,1,0,-1,774569,7
95627,4,3,5,7,0,-1,660753,10
95628,4,3,5,3,0,-1,660754,10
95629,4,4,6,6,0,-1,793151,11
95630,4,4,6,5,0,-1,793156,11
95631,4,4,6,9,0,-1,793155,11
95632,2,0,1,13,3,-1,804512,8
95633,4,0,3,11,0,-1,803867,24
95634,4,1,7,10,0,-1,795962,7
95635,4,1,7,7,0,-1,666651,7
95636,4,1,7,3,0,-1,666653,7
95637,4,1,7,20,0,-1,773261,7
95638,4,0,3,11,0,-1,803864,24
95639,4,1,7,16,0,-1,628277,7
95640,2,7,1,13,3,-1,840733,9
95641,4,0,2,12,0,-1,136032,24
95642,4,2,8,9,0,-1,796427,7
95643,4,3,5,8,0,-1,801134,10
95644,4,4,6,5,0,-1,661379,11
95645,4,1,7,16,0,-1,628676,7
95646,4,0,5,2,0,-1,803406,14
95647,2,10,2,17,2,-1,768650,13
95648,4,2,8,9,0,-1,660457,7
95649,4,3,5,5,0,-1,801136,10
95650,4,4,6,9,0,-1,793155,11
95651,4,4,6,7,0,-1,793162,11
95652,4,4,6,1,0,-1,793161,11
95653,4,1,7,16,0,-1,630617,7
95654,4,0,2,12,0,-1,136051,24
95655,4,1,7,1,0,-1,795963,7
95656,4,1,7,9,0,-1,773257,7
95657,2,10,2,17,2,-1,796788,13
95658,4,0,5,2,0,-1,804959,14
95659,4,0,3,11,0,-1,804962,24
95660,2,19,2,26,3,-1,803764,21
95661,4,2,8,7,0,-1,796431,7
95662,4,2,8,3,0,-1,660461,7
95663,4,3,5,7,0,-1,801140,10
95664,4,4,6,9,0,-1,661378,11
95665,4,0,2,12,0,-1,458256,24
95666,2,0,1,13,3,-1,799996,8
95667,4,1,7,8,0,-1,773256,7
95668,4,1,7,20,0,-1,666652,7
95669,4,0,2,12,0,-1,136015,24
95670,2,13,1,13,8,-1,792975,8
95671,4,2,8,20,0,-1,660460,7
95672,4,3,5,1,0,-1,660752,10
95673,4,3,8,9,0,-1,801135,10
95674,4,4,6,5,0,-1,793157,11
95675,2,8,1,17,1,-1,668828,9
95676,4,0,5,2,0,-1,804957,14
95677,4,0,2,12,0,-1,135934,24
95678,2,2,2,15,4,-1,775504,13
95679,4,2,8,5,0,-1,796428,7
95680,4,2,8,10,0,-1,774568,7
95681,4,3,5,9,0,-1,660750,10
95682,4,3,5,8,0,-1,660749,10
95683,4,4,6,3,0,-1,793164,11
95684,4,4,6,9,0,-1,793154,11
95685,4,0,5,2,0,-1,803405,14
95686,2,0,1,13,3,-1,666408,8
95687,4,1,7,16,0,-1,630617,7
95688,4,1,7,9,0,-1,795960,7
95689,4,1,7,1,0,-1,773259,7
95690,4,1,7,10,0,-1,795962,7
95691,4,1,7,16,0,-1,629630,7
95692,4,6,6,14,4,-1,774421,13
95693,4,2,8,9,0,-1,660457,7
95694,4,2,8,20,0,-1,796432,7
95695,4,3,5,3,0,-1,801141,10
95696,4,4,6,6,0,-1,661376,11
95697,4,4,1,10,0,-1,661380,11
95698,2,15,1,13,3,-1,660663,8
95699,4,0,5,2,0,-1,804958,14
95700,4,2,8,3,0,-1,774571,7
95701,4,3,5,10,0,-1,801137,10
95702,4,4,6,6,0,-1,793150,11
95703,4,4,6,5,0,-1,793156,11
95704,4,0,3,11,0,-1,803859,24
95705,4,0,5,2,0,-1,804086,14
95706,4,1,7,8,0,-1,795959,7
95707,4,1,7,3,0,-1,773262,7
95708,4,1,7,9,0,-1,666647,7
95709,4,0,5,2,0,-1,804087,14
95710,4,0,1,23,3,-1,795964,10
95711,4,0,2,12,0,-1,462324,24
95712,4,0,2,12,0,-1,132108,24
95713,4,2,8,1,0,-1,796430,7
95714,4,3,5,6,0,-1,801133,10
95715,4,3,5,5,0,-1,801136,10
95716,4,4,6,8,0,-1,661377,11
95717,4,1,7,16,0,-1,628676,7
95718,4,1,8,6,0,-1,666645,7
95719,4,1,7,20,0,-1,795961,7
95720,2,10,2,17,2,-1,667146,13
95721,4,2,8,6,0,-1,774564,7
95722,4,3,5,10,0,-1,801137,10
95723,4,4,6,1,0,-1,661381,11
95724,4,4,6,5,0,-1,793157,11
95725,4,4,6,10,0,-1,793159,11
95726,4,0,2,12,0,-1,642580,24
95727,4,0,2,12,0,-1,135915,24
95728,2,18,2,26,5,-1,792562,15
95729,4,2,8,7,0,-1,774570,7
95730,4,3,5,6,0,-1,801133,10
95731,4,3,5,5,0,-1,660751,10
95732,4,4,6,9,0,-1,793154,11
95733,4,4,6,7,0,-1,793163,11
95734,4,4,6,8,0,-1,793153,11
95735,4,4,6,10,0,-1,793159,11
95736,4,1,7,16,0,-1,630617,7
95737,4,0,3,11,0,-1,133427,24
95738,4,1,7,10,0,-1,666649,7
95739,4,1,7,7,0,-1,666651,7
95740,4,1,7,3,0,-1,795966,7
95741,4,1,7,16,0,-1,629630,7
95742,4,0,3,11,0,-1,133424,24
95743,2,15,1,13,3,-1,800881,8
95744,4,2,8,8,0,-1,796426,7
95745,4,3,8,9,0,-1,801135,10
95746,4,4,1,10,0,-1,661380,11
95747,4,4,6,7,0,-1,661382,11
95748,4,0,2,12,0,-1,132334,24
95749,4,2,8,10,0,-1,796429,7
95750,4,3,5,9,0,-1,660750,10
95751,4,3,5,10,0,-1,773175,10
95752,4,4,6,10,0,-1,793158,11
95753,4,4,6,7,0,-1,793162,11
95754,4,4,6,3,0,-1,793164,11
95755,4,1,7,16,0,-1,630617,7
95756,4,0,3,11,0,-1,804961,24
95757,4,0,2,12,0,-1,132352,24
95758,2,4,1,13,3,-1,667145,8
95759,4,1,7,20,0,-1,666652,7
95760,4,1,7,10,0,-1,773258,7
95761,4,1,7,7,0,-1,773260,7
95762,4,1,7,9,0,-1,666647,7
95763,4,0,2,12,0,-1,425952,24
95764,4,2,8,7,0,-1,660459,7
95765,4,3,5,1,0,-1,801138,10
95766,4,4,6,9,0,-1,661378,11
95767,4,4,6,3,0,-1,661383,11
95768,4,6,6,14,4,-1,794910,13
95769,4,0,3,11,0,-1,804964,24
95770,2,4,1,13,3,-1,794752,8
95771,4,1,7,1,0,-1,666650,7
95772,4,0,2,12,0,-1,135933,24
95773,4,1,7,16,0,-1,628277,7
95774,2,15,1,13,3,-1,796140,8
95775,4,2,8,7,0,-1,660459,7
95776,4,2,8,10,0,-1,660458,7
95777,4,4,6,7,0,-1,661382,11
95778,4,4,6,1,0,-1,793160,11
95779,4,0,2,12,0,-1,538040,24
95780,2,15,1,13,3,-1,803781,8
95781,2,3,1,26,1,-1,775199,8
95782,4,1,8,6,0,-1,773255,7
95783,4,1,7,7,0,-1,773260,7
95784,4,1,7,8,0,-1,795959,7
95785,4,0,3,11,0,-1,803863,24
95786,4,0,1,23,3,-1,797889,10
95787,4,2,8,8,0,-1,796426,7
95788,4,3,5,5,0,-1,801136,10
95789,4,4,6,10,0,-1,793158,11
95790,2,7,1,13,3,-1,661287,9
95791,2,13,1,13,8,-1,794468,8
95792,4,1,7,20,0,-1,773261,7
95793,4,0,5,2,0,-1,804084,14
95794,4,6,6,14,4,-1,801009,13
95795,2,10,2,17,2,-1,796704,13
95796,4,2,8,9,0,-1,774566,7
95797,4,2,8,6,0,-1,660455,7
95798,4,4,6,8,0,-1,793152,11
95799,4,0,2,12,0,-1,136215,24
95800,4,0,5,2,0,-1,803407,14
95801,4,3,5,10,0,-1,801137,10
95802,4,0,2,12,0,-1,237432,24
95803,2,6,1,17,2,-1,667697,9
95804,4,2,8,5,0,-1,774567,7
95805,4,3,5,7,0,-1,801140,10
95806,4,4,6,1,0,-1,840303,11
95807,4,4,6,7,0,-1,793163,11
95808,4,4,6,7,0,-1,793162,11
95809,2,1,1,17,1,-1,803800,9
95810,4,6,6,14,4,-1,801008,9
95811,4,0,2,12,0,-1,463284,24
95812,4,1,7,7,0,-1,795965,7
95813,4,1,7,10,0,-1,773258,7
95814,4,0,2,12,0,-1,236179,24
95815,2,4,1,13,3,-1,797791,8
95816,4,0,5,2,0,-1,804954,14
95817,4,0,2,12,0,-1,609815,24
95818,4,0,1,23,3,-1,797889,10
95819,4,2,8,10,0,-1,796429,7
95820,4,3,5,7,0,-1,801140,10
95821,4,4,6,5,0,-1,661379,11
95822,15,0,4,0,0,-1,132632,8
95823,15,0,4,0,0,-1,132632,8
95824,15,0,4,0,0,-1,132632,8
95825,4,4,6,20,0,-1,793156,11
95826,4,4,6,10,0,-1,793158,11
95827,4,4,6,1,0,-1,793160,11
95828,4,4,6,7,0,-1,793162,11
95829,4,4,6,3,0,-1,793164,11
95830,4,4,6,20,0,-1,793156,11
95831,4,4,6,10,0,-1,793158,11
95832,4,4,6,1,0,-1,793160,11
95833,4,4,6,7,0,-1,793162,11
95834,4,4,6,3,0,-1,793164,11
95835,4,2,8,20,0,-1,660460,7
95836,4,2,8,10,0,-1,660458,7
95837,4,2,8,1,0,-1,660454,7
95838,4,2,8,7,0,-1,660459,7
95839,4,2,8,3,0,-1,660461,7
95840,4,2,8,10,0,-1,660458,7
95841,4,2,8,1,0,-1,660454,7
95842,4,2,8,7,0,-1,660459,7
95843,4,2,8,20,0,-1,660460,7
95844,4,2,8,3,0,-1,660461,7
95845,4,2,8,10,0,-1,660458,7
95846,4,2,8,1,0,-1,660454,7
95847,4,2,8,7,0,-1,660459,7
95848,4,2,8,20,0,-1,660460,7
95849,4,2,8,3,0,-1,660461,7
95850,4,2,8,20,0,-1,660460,7
95851,4,2,8,10,0,-1,660458,7
95852,4,2,8,1,0,-1,660454,7
95853,4,2,8,7,0,-1,660459,7
95854,4,2,8,3,0,-1,660461,7
95855,15,0,4,0,0,-1,132963,8
95856,15,0,4,0,0,-1,132963,8
95857,15,0,4,0,0,-1,132963,8
95858,2,5,1,17,1,-1,801006,13
95859,2,2,2,15,4,-1,800999,13
95860,2,15,1,13,3,-1,800881,8
95861,2,4,1,13,3,-1,133492,8
95862,2,10,2,17,2,-1,801014,13
95863,4,1,7,3,0,-1,795966,7
95864,4,1,7,3,0,-1,773262,7
95865,4,1,7,3,0,-1,666653,7
95866,2,15,1,13,3,-1,659672,8
95867,2,4,1,13,3,-1,801005,8
95868,4,2,8,3,0,-1,796433,7
95869,4,2,8,3,0,-1,796433,7
95870,4,3,5,3,0,-1,801141,10
95871,4,3,5,3,0,-1,801141,10
95872,4,4,6,3,0,-1,661383,11
95873,4,4,6,3,0,-1,793165,11
95874,4,4,6,3,0,-1,793164,11
95875,2,8,1,17,1,-1,801016,9
95876,2,7,1,13,3,-1,653679,8
95877,2,6,1,17,2,-1,801007,9
95878,4,6,6,14,4,-1,797509,9
95879,15,0,0,0,0,-1,133126,8
95880,15,0,0,0,0,-1,133126,8
95881,15,0,0,0,0,-1,133126,8
95882,4,3,5,5,0,-1,660751,10
95883,4,3,5,10,0,-1,773175,10
95884,4,3,5,1,0,-1,660752,10
95885,4,3,5,7,0,-1,660753,10
95886,4,3,5,3,0,-1,660754,10
95887,15,0,4,0,0,-1,133834,8
95888,15,0,4,0,0,-1,133834,8
95889,15,0,4,0,0,-1,133834,8
95890,4,1,7,10,0,-1,795962,7
95891,4,1,7,1,0,-1,795963,7
95892,4,1,7,7,0,-1,795965,7
95893,4,1,7,20,0,-1,795961,7
95894,4,1,7,3,0,-1,795966,7
95895,4,2,8,5,0,-1,796428,7
95896,4,2,8,10,0,-1,796429,7
